"Plot Title: LQC"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20309222, SEN S/N: 20309222)","Event, units (LGR S/N: 20309222, SEN S/N: 20309222)","Coupler Attached (LGR S/N: 20309222)","Coupler Detached (LGR S/N: 20309222)","Host Connected (LGR S/N: 20309222)","Stopped (LGR S/N: 20309222)","End Of File (LGR S/N: 20309222)"
6273,07/27/19 07:30:00 PM,62.598,,,,,,
6274,07/27/19 07:45:00 PM,60.368,,,,,,
6275,07/27/19 08:00:00 PM,59.337,,,,,,
6276,07/27/19 08:15:00 PM,58.476,,,,,,
6277,07/27/19 08:30:00 PM,57.785,,,,,,
6278,07/27/19 08:45:00 PM,57.441,,,,,,
6279,07/27/19 09:00:00 PM,57.268,,,,,,
6280,07/27/19 09:15:00 PM,56.923,,,,,,
6281,07/27/19 09:30:00 PM,56.577,,,,,,
6282,07/27/19 09:45:00 PM,56.404,,,,,,
6283,07/27/19 10:00:00 PM,56.230,,,,,,
6284,07/27/19 10:15:00 PM,56.057,,,,,,
6285,07/27/19 10:30:00 PM,55.884,,,,,,
6286,07/27/19 10:45:00 PM,55.884,,,,,,
6287,07/27/19 11:00:00 PM,55.711,,,,,,
6288,07/27/19 11:15:00 PM,55.537,,,,,,
6289,07/27/19 11:30:00 PM,55.537,,,,,,
6290,07/27/19 11:45:00 PM,55.711,,,,,,
6291,07/28/19 12:00:00 AM,55.884,,,,,,
6292,07/28/19 12:15:00 AM,55.884,,,,,,
6293,07/28/19 12:30:00 AM,55.537,,,,,,
6294,07/28/19 12:45:00 AM,55.189,,,,,,
6295,07/28/19 01:00:00 AM,55.189,,,,,,
6296,07/28/19 01:15:00 AM,55.017,,,,,,
6297,07/28/19 01:30:00 AM,54.669,,,,,,
6298,07/28/19 01:45:00 AM,54.495,,,,,,
6299,07/28/19 02:00:00 AM,54.322,,,,,,
6300,07/28/19 02:15:00 AM,54.495,,,,,,
6301,07/28/19 02:30:00 AM,53.973,,,,,,
6302,07/28/19 02:45:00 AM,53.449,,,,,,
6303,07/28/19 03:00:00 AM,53.623,,,,,,
6304,07/28/19 03:15:00 AM,53.798,,,,,,
6305,07/28/19 03:30:00 AM,53.798,,,,,,
6306,07/28/19 03:45:00 AM,53.798,,,,,,
6307,07/28/19 04:00:00 AM,53.798,,,,,,
6308,07/28/19 04:15:00 AM,53.798,,,,,,
6309,07/28/19 04:30:00 AM,53.973,,,,,,
6310,07/28/19 04:45:00 AM,53.973,,,,,,
6311,07/28/19 05:00:00 AM,53.973,,,,,,
6312,07/28/19 05:15:00 AM,53.798,,,,,,
6313,07/28/19 05:30:00 AM,53.623,,,,,,
6314,07/28/19 05:45:00 AM,53.100,,,,,,
6315,07/28/19 06:00:00 AM,52.225,,,,,,
6316,07/28/19 06:15:00 AM,51.523,,,,,,
6317,07/28/19 06:30:00 AM,50.819,,,,,,
6318,07/28/19 06:45:00 AM,50.995,,,,,,
6319,07/28/19 07:00:00 AM,52.225,,,,,,
6320,07/28/19 07:15:00 AM,53.100,,,,,,
6321,07/28/19 07:30:00 AM,53.973,,,,,,
6322,07/28/19 07:45:00 AM,55.017,,,,,,
6323,07/28/19 08:00:00 AM,56.230,,,,,,
6324,07/28/19 08:15:00 AM,57.268,,,,,,
6325,07/28/19 08:30:00 AM,58.647,,,,,,
6326,07/28/19 08:45:00 AM,60.024,,,,,,
6327,07/28/19 09:00:00 AM,61.398,,,,,,
6328,07/28/19 09:15:00 AM,62.254,,,,,,
6329,07/28/19 09:30:00 AM,62.083,,,,,,
6330,07/28/19 09:45:00 AM,62.598,,,,,,
6331,07/28/19 10:00:00 AM,63.282,,,,,,
6332,07/28/19 10:15:00 AM,63.455,,,,,,
6333,07/28/19 10:30:00 AM,64.481,,,,,,
6334,07/28/19 10:45:00 AM,65.338,,,,,,
6335,07/28/19 11:00:00 AM,66.193,,,,,,
6336,07/28/19 11:15:00 AM,67.050,,,,,,
6337,07/28/19 11:30:00 AM,67.735,,,,,,
6338,07/28/19 11:45:00 AM,69.622,,,,,,
6339,07/28/19 12:00:00 PM,72.891,,,,,,
6340,07/28/19 12:15:00 PM,73.234,,,,,,
6341,07/28/19 12:30:00 PM,71.512,,,,,,
6342,07/28/19 12:45:00 PM,72.028,,,,,,
6343,07/28/19 01:00:00 PM,73.580,,,,,,
6344,07/28/19 01:15:00 PM,73.926,,,,,,
6345,07/28/19 01:30:00 PM,73.234,,,,,,
6346,07/28/19 01:45:00 PM,72.199,,,,,,
6347,07/28/19 02:00:00 PM,71.339,,,,,,
6348,07/28/19 02:15:00 PM,70.995,,,,,,
6349,07/28/19 02:30:00 PM,70.995,,,,,,
6350,07/28/19 02:45:00 PM,71.683,,,,,,
6351,07/28/19 03:00:00 PM,72.199,,,,,,
6352,07/28/19 03:15:00 PM,72.718,,,,,,
6353,07/28/19 03:30:00 PM,72.028,,,,,,
6354,07/28/19 03:45:00 PM,71.683,,,,,,
6355,07/28/19 04:00:00 PM,71.683,,,,,,
6356,07/28/19 04:15:00 PM,70.824,,,,,,
6357,07/28/19 04:30:00 PM,70.651,,,,,,
6358,07/28/19 04:45:00 PM,70.480,,,,,,
6359,07/28/19 05:00:00 PM,70.308,,,,,,
6360,07/28/19 05:15:00 PM,69.793,,,,,,
6361,07/28/19 05:30:00 PM,69.622,,,,,,
6362,07/28/19 05:45:00 PM,68.763,,,,,,
6363,07/28/19 06:00:00 PM,68.077,,,,,,
6364,07/28/19 06:15:00 PM,67.221,,,,,,
6365,07/28/19 06:30:00 PM,66.022,,,,,,
6366,07/28/19 06:45:00 PM,63.797,,,,,,
6367,07/28/19 07:00:00 PM,61.569,,,,,,
6368,07/28/19 07:15:00 PM,59.680,,,,,,
6369,07/28/19 07:30:00 PM,58.476,,,,,,
6370,07/28/19 07:45:00 PM,57.785,,,,,,
6371,07/28/19 08:00:00 PM,57.268,,,,,,
6372,07/28/19 08:15:00 PM,56.923,,,,,,
6373,07/28/19 08:30:00 PM,56.404,,,,,,
6374,07/28/19 08:45:00 PM,55.537,,,,,,
6375,07/28/19 09:00:00 PM,54.842,,,,,,
6376,07/28/19 09:15:00 PM,55.884,,,,,,
6377,07/28/19 09:30:00 PM,56.923,,,,,,
6378,07/28/19 09:45:00 PM,57.441,,,,,,
6379,07/28/19 10:00:00 PM,57.441,,,,,,
6380,07/28/19 10:15:00 PM,57.441,,,,,,
6381,07/28/19 10:30:00 PM,57.268,,,,,,
6382,07/28/19 10:45:00 PM,57.096,,,,,,
6383,07/28/19 11:00:00 PM,57.096,,,,,,
6384,07/28/19 11:15:00 PM,56.923,,,,,,
6385,07/28/19 11:30:00 PM,56.923,,,,,,
6386,07/28/19 11:45:00 PM,56.750,,,,,,
6387,07/29/19 12:00:00 AM,56.750,,,,,,
6388,07/29/19 12:15:00 AM,56.750,,,,,,
6389,07/29/19 12:30:00 AM,56.750,,,,,,
6390,07/29/19 12:45:00 AM,56.750,,,,,,
6391,07/29/19 01:00:00 AM,56.750,,,,,,
6392,07/29/19 01:15:00 AM,56.750,,,,,,
6393,07/29/19 01:30:00 AM,56.577,,,,,,
6394,07/29/19 01:45:00 AM,56.577,,,,,,
6395,07/29/19 02:00:00 AM,56.404,,,,,,
6396,07/29/19 02:15:00 AM,56.404,,,,,,
6397,07/29/19 02:30:00 AM,56.230,,,,,,
6398,07/29/19 02:45:00 AM,56.230,,,,,,
6399,07/29/19 03:00:00 AM,56.230,,,,,,
6400,07/29/19 03:15:00 AM,56.230,,,,,,
6401,07/29/19 03:30:00 AM,56.057,,,,,,
6402,07/29/19 03:45:00 AM,56.057,,,,,,
6403,07/29/19 04:00:00 AM,56.057,,,,,,
6404,07/29/19 04:15:00 AM,55.884,,,,,,
6405,07/29/19 04:30:00 AM,55.884,,,,,,
6406,07/29/19 04:45:00 AM,55.884,,,,,,
6407,07/29/19 05:00:00 AM,55.711,,,,,,
6408,07/29/19 05:15:00 AM,55.537,,,,,,
6409,07/29/19 05:30:00 AM,55.537,,,,,,
6410,07/29/19 05:45:00 AM,55.537,,,,,,
6411,07/29/19 06:00:00 AM,55.537,,,,,,
6412,07/29/19 06:15:00 AM,55.364,,,,,,
6413,07/29/19 06:30:00 AM,55.537,,,,,,
6414,07/29/19 06:45:00 AM,55.711,,,,,,
6415,07/29/19 07:00:00 AM,56.057,,,,,,
6416,07/29/19 07:15:00 AM,56.577,,,,,,
6417,07/29/19 07:30:00 AM,57.096,,,,,,
6418,07/29/19 07:45:00 AM,57.785,,,,,,
6419,07/29/19 08:00:00 AM,58.303,,,,,,
6420,07/29/19 08:15:00 AM,58.993,,,,,,
6421,07/29/19 08:30:00 AM,59.680,,,,,,
6422,07/29/19 08:45:00 AM,60.195,,,,,,
6423,07/29/19 09:00:00 AM,60.539,,,,,,
6424,07/29/19 09:15:00 AM,60.712,,,,,,
6425,07/29/19 09:30:00 AM,61.227,,,,,,
6426,07/29/19 09:45:00 AM,62.425,,,,,,
6427,07/29/19 10:00:00 AM,63.626,,,,,,
6428,07/29/19 10:15:00 AM,64.481,,,,,,
6429,07/29/19 10:30:00 AM,65.509,,,,,,
6430,07/29/19 10:45:00 AM,66.879,,,,,,
6431,07/29/19 11:00:00 AM,70.308,,,,,,
6432,07/29/19 11:15:00 AM,74.098,,,,,,
6433,07/29/19 11:30:00 AM,76.181,,,,,,
6434,07/29/19 11:45:00 AM,76.703,,,,,,
6435,07/29/19 12:00:00 PM,76.876,,,,,,
6436,07/29/19 12:15:00 PM,77.225,,,,,,
6437,07/29/19 12:30:00 PM,76.354,,,,,,
6438,07/29/19 12:45:00 PM,76.354,,,,,,
6439,07/29/19 01:00:00 PM,76.181,,,,,,
6440,07/29/19 01:15:00 PM,75.139,,,,,,
6441,07/29/19 01:30:00 PM,74.271,,,,,,
6442,07/29/19 01:45:00 PM,72.891,,,,,,
6443,07/29/19 02:00:00 PM,72.545,,,,,,
6444,07/29/19 02:15:00 PM,72.718,,,,,,
6445,07/29/19 02:30:00 PM,72.545,,,,,,
6446,07/29/19 02:45:00 PM,72.545,,,,,,
6447,07/29/19 03:00:00 PM,72.545,,,,,,
6448,07/29/19 03:15:00 PM,72.891,,,,,,
6449,07/29/19 03:30:00 PM,73.580,,,,,,
6450,07/29/19 03:45:00 PM,73.580,,,,,,
6451,07/29/19 04:00:00 PM,73.062,,,,,,
6452,07/29/19 04:15:00 PM,73.062,,,,,,
6453,07/29/19 04:30:00 PM,73.062,,,,,,
6454,07/29/19 04:45:00 PM,72.891,,,,,,
6455,07/29/19 05:00:00 PM,72.372,,,,,,
6456,07/29/19 05:15:00 PM,72.199,,,,,,
6457,07/29/19 05:30:00 PM,72.028,,,,,,
6458,07/29/19 05:45:00 PM,71.512,,,,,,
6459,07/29/19 06:00:00 PM,71.339,,,,,,
6460,07/29/19 06:15:00 PM,70.995,,,,,,
6461,07/29/19 06:30:00 PM,70.480,,,,,,
6462,07/29/19 06:45:00 PM,69.793,,,,,,
6463,07/29/19 07:00:00 PM,69.278,,,,,,
6464,07/29/19 07:15:00 PM,68.421,,,,,,
6465,07/29/19 07:30:00 PM,67.050,,,,,,
6466,07/29/19 07:45:00 PM,65.338,,,,,,
6467,07/29/19 08:00:00 PM,62.940,,,,,,
6468,07/29/19 08:15:00 PM,61.227,,,,,,
6469,07/29/19 08:30:00 PM,60.368,,,,,,
6470,07/29/19 08:45:00 PM,59.680,,,,,,
6471,07/29/19 09:00:00 PM,59.164,,,,,,
6472,07/29/19 09:15:00 PM,58.820,,,,,,
6473,07/29/19 09:30:00 PM,58.647,,,,,,
6474,07/29/19 09:45:00 PM,58.303,,,,,,
6475,07/29/19 10:00:00 PM,58.131,,,,,,
6476,07/29/19 10:15:00 PM,58.131,,,,,,
6477,07/29/19 10:30:00 PM,57.785,,,,,,
6478,07/29/19 10:45:00 PM,57.614,,,,,,
6479,07/29/19 11:00:00 PM,57.268,,,,,,
6480,07/29/19 11:15:00 PM,57.096,,,,,,
6481,07/29/19 11:30:00 PM,55.884,,,,,,
6482,07/29/19 11:45:00 PM,55.189,,,,,,
6483,07/30/19 12:00:00 AM,55.537,,,,,,
6484,07/30/19 12:15:00 AM,54.322,,,,,,
6485,07/30/19 12:30:00 AM,53.274,,,,,,
6486,07/30/19 12:45:00 AM,52.225,,,,,,
6487,07/30/19 01:00:00 AM,51.346,,,,,,
6488,07/30/19 01:15:00 AM,50.466,,,,,,
6489,07/30/19 01:30:00 AM,50.113,,,,,,
6490,07/30/19 01:45:00 AM,49.759,,,,,,
6491,07/30/19 02:00:00 AM,49.404,,,,,,
6492,07/30/19 02:15:00 AM,49.050,,,,,,
6493,07/30/19 02:30:00 AM,48.871,,,,,,
6494,07/30/19 02:45:00 AM,48.695,,,,,,
6495,07/30/19 03:00:00 AM,48.160,,,,,,
6496,07/30/19 03:15:00 AM,47.982,,,,,,
6497,07/30/19 03:30:00 AM,48.160,,,,,,
6498,07/30/19 03:45:00 AM,48.160,,,,,,
6499,07/30/19 04:00:00 AM,47.982,,,,,,
6500,07/30/19 04:15:00 AM,47.802,,,,,,
6501,07/30/19 04:30:00 AM,47.624,,,,,,
6502,07/30/19 04:45:00 AM,47.446,,,,,,
6503,07/30/19 05:00:00 AM,47.624,,,,,,
6504,07/30/19 05:15:00 AM,47.982,,,,,,
6505,07/30/19 05:30:00 AM,48.339,,,,,,
6506,07/30/19 05:45:00 AM,48.871,,,,,,
6507,07/30/19 06:00:00 AM,49.582,,,,,,
6508,07/30/19 06:15:00 AM,50.290,,,,,,
6509,07/30/19 06:30:00 AM,50.995,,,,,,
6510,07/30/19 06:45:00 AM,51.699,,,,,,
6511,07/30/19 07:00:00 AM,52.576,,,,,,
6512,07/30/19 07:15:00 AM,54.322,,,,,,
6513,07/30/19 07:30:00 AM,56.057,,,,,,
6514,07/30/19 07:45:00 AM,57.268,,,,,,
6515,07/30/19 08:00:00 AM,58.647,,,,,,
6516,07/30/19 08:15:00 AM,60.195,,,,,,
6517,07/30/19 08:30:00 AM,61.398,,,,,,
6518,07/30/19 08:45:00 AM,61.912,,,,,,
6519,07/30/19 09:00:00 AM,62.254,,,,,,
6520,07/30/19 09:15:00 AM,62.254,,,,,,
6521,07/30/19 09:30:00 AM,62.425,,,,,,
6522,07/30/19 09:45:00 AM,62.598,,,,,,
6523,07/30/19 10:00:00 AM,63.111,,,,,,
6524,07/30/19 10:15:00 AM,65.509,,,,,,
6525,07/30/19 10:30:00 AM,70.480,,,,,,
6526,07/30/19 10:45:00 AM,74.446,,,,,,
6527,07/30/19 11:00:00 AM,76.006,,,,,,
6528,07/30/19 11:15:00 AM,77.050,,,,,,
6529,07/30/19 11:30:00 AM,77.749,,,,,,
6530,07/30/19 11:45:00 AM,78.624,,,,,,
6531,07/30/19 12:00:00 PM,78.800,,,,,,
6532,07/30/19 12:15:00 PM,78.800,,,,,,
6533,07/30/19 12:30:00 PM,77.400,,,,,,
6534,07/30/19 12:45:00 PM,76.528,,,,,,
6535,07/30/19 01:00:00 PM,75.312,,,,,,
6536,07/30/19 01:15:00 PM,74.098,,,,,,
6537,07/30/19 01:30:00 PM,72.891,,,,,,
6538,07/30/19 01:45:00 PM,72.199,,,,,,
6539,07/30/19 02:00:00 PM,71.683,,,,,,
6540,07/30/19 02:15:00 PM,71.339,,,,,,
6541,07/30/19 02:30:00 PM,71.856,,,,,,
6542,07/30/19 02:45:00 PM,72.199,,,,,,
6543,07/30/19 03:00:00 PM,72.545,,,,,,
6544,07/30/19 03:15:00 PM,72.545,,,,,,
6545,07/30/19 03:30:00 PM,72.372,,,,,,
6546,07/30/19 03:45:00 PM,72.199,,,,,,
6547,07/30/19 04:00:00 PM,72.199,,,,,,
6548,07/30/19 04:15:00 PM,71.512,,,,,,
6549,07/30/19 04:30:00 PM,70.651,,,,,,
6550,07/30/19 04:45:00 PM,70.480,,,,,,
6551,07/30/19 05:00:00 PM,70.308,,,,,,
6552,07/30/19 05:15:00 PM,70.480,,,,,,
6553,07/30/19 05:30:00 PM,69.964,,,,,,
6554,07/30/19 05:45:00 PM,68.934,,,,,,
6555,07/30/19 06:00:00 PM,68.077,,,,,,
6556,07/30/19 06:15:00 PM,67.392,,,,,,
6557,07/30/19 06:30:00 PM,66.879,,,,,,
6558,07/30/19 06:45:00 PM,66.366,,,,,,
6559,07/30/19 07:00:00 PM,65.851,,,,,,
6560,07/30/19 07:15:00 PM,64.996,,,,,,
6561,07/30/19 07:30:00 PM,64.310,,,,,,
6562,07/30/19 07:45:00 PM,63.282,,,,,,
6563,07/30/19 08:00:00 PM,61.054,,,,,,
6564,07/30/19 08:15:00 PM,59.337,,,,,,
6565,07/30/19 08:30:00 PM,58.131,,,,,,
6566,07/30/19 08:45:00 PM,57.441,,,,,,
6567,07/30/19 09:00:00 PM,56.750,,,,,,
6568,07/30/19 09:15:00 PM,55.884,,,,,,
6569,07/30/19 09:30:00 PM,54.322,,,,,,
6570,07/30/19 09:45:00 PM,53.100,,,,,,
6571,07/30/19 10:00:00 PM,52.225,,,,,,
6572,07/30/19 10:15:00 PM,51.523,,,,,,
6573,07/30/19 10:30:00 PM,50.643,,,,,,
6574,07/30/19 10:45:00 PM,50.113,,,,,,
6575,07/30/19 11:00:00 PM,49.759,,,,,,
6576,07/30/19 11:15:00 PM,49.404,,,,,,
6577,07/30/19 11:30:00 PM,49.050,,,,,,
6578,07/30/19 11:45:00 PM,48.871,,,,,,
6579,07/31/19 12:00:00 AM,49.050,,,,,,
6580,07/31/19 12:15:00 AM,49.937,,,,,,
6581,07/31/19 12:30:00 AM,51.172,,,,,,
6582,07/31/19 12:45:00 AM,51.874,,,,,,
6583,07/31/19 01:00:00 AM,52.576,,,,,,
6584,07/31/19 01:15:00 AM,53.100,,,,,,
6585,07/31/19 01:30:00 AM,53.449,,,,,,
6586,07/31/19 01:45:00 AM,53.973,,,,,,
6587,07/31/19 02:00:00 AM,54.147,,,,,,
6588,07/31/19 02:15:00 AM,54.495,,,,,,
6589,07/31/19 02:30:00 AM,54.842,,,,,,
6590,07/31/19 02:45:00 AM,55.189,,,,,,
6591,07/31/19 03:00:00 AM,55.537,,,,,,
6592,07/31/19 03:15:00 AM,55.537,,,,,,
6593,07/31/19 03:30:00 AM,55.711,,,,,,
6594,07/31/19 03:45:00 AM,55.711,,,,,,
6595,07/31/19 04:00:00 AM,55.711,,,,,,
6596,07/31/19 04:15:00 AM,55.537,,,,,,
6597,07/31/19 04:30:00 AM,55.537,,,,,,
6598,07/31/19 04:45:00 AM,55.537,,,,,,
6599,07/31/19 05:00:00 AM,55.364,,,,,,
6600,07/31/19 05:15:00 AM,55.189,,,,,,
6601,07/31/19 05:30:00 AM,55.017,,,,,,
6602,07/31/19 05:45:00 AM,55.017,,,,,,
6603,07/31/19 06:00:00 AM,55.017,,,,,,
6604,07/31/19 06:15:00 AM,55.017,,,,,,
6605,07/31/19 06:30:00 AM,54.842,,,,,,
6606,07/31/19 06:45:00 AM,54.842,,,,,,
6607,07/31/19 07:00:00 AM,55.017,,,,,,
6608,07/31/19 07:15:00 AM,55.364,,,,,,
6609,07/31/19 07:30:00 AM,55.711,,,,,,
6610,07/31/19 07:45:00 AM,56.057,,,,,,
6611,07/31/19 08:00:00 AM,56.577,,,,,,
6612,07/31/19 08:15:00 AM,57.096,,,,,,
6613,07/31/19 08:30:00 AM,57.614,,,,,,
6614,07/31/19 08:45:00 AM,57.958,,,,,,
6615,07/31/19 09:00:00 AM,58.303,,,,,,
6616,07/31/19 09:15:00 AM,58.647,,,,,,
6617,07/31/19 09:30:00 AM,58.993,,,,,,
6618,07/31/19 09:45:00 AM,59.508,,,,,,
6619,07/31/19 10:00:00 AM,60.195,,,,,,
6620,07/31/19 10:15:00 AM,61.227,,,,,,
6621,07/31/19 10:30:00 AM,61.912,,,,,,
6622,07/31/19 10:45:00 AM,62.083,,,,,,
6623,07/31/19 11:00:00 AM,62.254,,,,,,
6624,07/31/19 11:15:00 AM,62.254,,,,,,
6625,07/31/19 11:30:00 AM,62.598,,,,,,
6626,07/31/19 11:45:00 AM,63.111,,,,,,
6627,07/31/19 12:00:00 PM,63.626,,,,,,
6628,07/31/19 12:15:00 PM,63.968,,,,,,
6629,07/31/19 12:30:00 PM,64.310,,,,,,
6630,07/31/19 12:45:00 PM,64.652,,,,,,
6631,07/31/19 01:00:00 PM,65.167,,,,,,
6632,07/31/19 01:15:00 PM,65.851,,,,,,
6633,07/31/19 01:30:00 PM,66.366,,,,,,
6634,07/31/19 01:45:00 PM,67.392,,,,,,
6635,07/31/19 02:00:00 PM,68.592,,,,,,
6636,07/31/19 02:15:00 PM,69.793,,,,,,
6637,07/31/19 02:30:00 PM,70.137,,,,,,
6638,07/31/19 02:45:00 PM,70.824,,,,,,
6639,07/31/19 03:00:00 PM,70.480,,,,,,
6640,07/31/19 03:15:00 PM,70.480,,,,,,
6641,07/31/19 03:30:00 PM,70.480,,,,,,
6642,07/31/19 03:45:00 PM,69.964,,,,,,
6643,07/31/19 04:00:00 PM,69.622,,,,,,
6644,07/31/19 04:15:00 PM,69.793,,,,,,
6645,07/31/19 04:30:00 PM,69.793,,,,,,
6646,07/31/19 04:45:00 PM,69.622,,,,,,
6647,07/31/19 05:00:00 PM,69.278,,,,,,
6648,07/31/19 05:15:00 PM,68.421,,,,,,
6649,07/31/19 05:30:00 PM,67.564,,,,,,
6650,07/31/19 05:45:00 PM,66.537,,,,,,
6651,07/31/19 06:00:00 PM,65.509,,,,,,
6652,07/31/19 06:15:00 PM,64.481,,,,,,
6653,07/31/19 06:30:00 PM,63.626,,,,,,
6654,07/31/19 06:45:00 PM,63.111,,,,,,
6655,07/31/19 07:00:00 PM,62.254,,,,,,
6656,07/31/19 07:15:00 PM,61.054,,,,,,
6657,07/31/19 07:30:00 PM,60.195,,,,,,
6658,07/31/19 07:45:00 PM,59.508,,,,,,
6659,07/31/19 08:00:00 PM,58.820,,,,,,
6660,07/31/19 08:15:00 PM,58.131,,,,,,
6661,07/31/19 08:30:00 PM,57.785,,,,,,
6662,07/31/19 08:45:00 PM,57.268,,,,,,
6663,07/31/19 09:00:00 PM,57.096,,,,,,
6664,07/31/19 09:15:00 PM,56.923,,,,,,
6665,07/31/19 09:30:00 PM,56.750,,,,,,
6666,07/31/19 09:45:00 PM,56.577,,,,,,
6667,07/31/19 10:00:00 PM,56.404,,,,,,
6668,07/31/19 10:15:00 PM,56.404,,,,,,
6669,07/31/19 10:30:00 PM,56.230,,,,,,
6670,07/31/19 10:45:00 PM,55.884,,,,,,
6671,07/31/19 11:00:00 PM,55.884,,,,,,
6672,07/31/19 11:15:00 PM,55.711,,,,,,
6673,07/31/19 11:30:00 PM,55.711,,,,,,
6674,07/31/19 11:45:00 PM,55.537,,,,,,
6675,08/01/19 12:00:00 AM,55.711,,,,,,
6676,08/01/19 12:15:00 AM,55.711,,,,,,
6677,08/01/19 12:30:00 AM,55.711,,,,,,
6678,08/01/19 12:45:00 AM,55.711,,,,,,
6679,08/01/19 01:00:00 AM,55.711,,,,,,
6680,08/01/19 01:15:00 AM,55.711,,,,,,
6681,08/01/19 01:30:00 AM,55.884,,,,,,
6682,08/01/19 01:45:00 AM,55.711,,,,,,
6683,08/01/19 02:00:00 AM,55.711,,,,,,
6684,08/01/19 02:15:00 AM,55.711,,,,,,
6685,08/01/19 02:30:00 AM,55.537,,,,,,
6686,08/01/19 02:45:00 AM,55.537,,,,,,
6687,08/01/19 03:00:00 AM,55.537,,,,,,
6688,08/01/19 03:15:00 AM,55.364,,,,,,
6689,08/01/19 03:30:00 AM,55.364,,,,,,
6690,08/01/19 03:45:00 AM,55.364,,,,,,
6691,08/01/19 04:00:00 AM,55.364,,,,,,
6692,08/01/19 04:15:00 AM,55.364,,,,,,
6693,08/01/19 04:30:00 AM,55.537,,,,,,
6694,08/01/19 04:45:00 AM,55.537,,,,,,
6695,08/01/19 05:00:00 AM,55.537,,,,,,
6696,08/01/19 05:15:00 AM,55.711,,,,,,
6697,08/01/19 05:30:00 AM,55.884,,,,,,
6698,08/01/19 05:45:00 AM,55.884,,,,,,
6699,08/01/19 06:00:00 AM,55.884,,,,,,
6700,08/01/19 06:15:00 AM,56.057,,,,,,
6701,08/01/19 06:30:00 AM,56.230,,,,,,
6702,08/01/19 06:45:00 AM,56.404,,,,,,
6703,08/01/19 07:00:00 AM,56.750,,,,,,
6704,08/01/19 07:15:00 AM,57.268,,,,,,
6705,08/01/19 07:30:00 AM,57.958,,,,,,
6706,08/01/19 07:45:00 AM,58.476,,,,,,
6707,08/01/19 08:00:00 AM,59.508,,,,,,
6708,08/01/19 08:15:00 AM,60.883,,,,,,
6709,08/01/19 08:30:00 AM,61.569,,,,,,
6710,08/01/19 08:45:00 AM,61.912,,,,,,
6711,08/01/19 09:00:00 AM,62.254,,,,,,
6712,08/01/19 09:15:00 AM,62.425,,,,,,
6713,08/01/19 09:30:00 AM,62.769,,,,,,
6714,08/01/19 09:45:00 AM,63.626,,,,,,
6715,08/01/19 10:00:00 AM,64.481,,,,,,
6716,08/01/19 10:15:00 AM,64.825,,,,,,
6717,08/01/19 10:30:00 AM,65.167,,,,,,
6718,08/01/19 10:45:00 AM,65.680,,,,,,
6719,08/01/19 11:00:00 AM,66.193,,,,,,
6720,08/01/19 11:15:00 AM,67.392,,,,,,
6721,08/01/19 11:30:00 AM,67.735,,,,,,
6722,08/01/19 11:45:00 AM,68.763,,,,,,
6723,08/01/19 12:00:00 PM,69.964,,,,,,
6724,08/01/19 12:15:00 PM,72.545,,,,,,
6725,08/01/19 12:30:00 PM,77.225,,,,,,
6726,08/01/19 12:45:00 PM,77.749,,,,,,
6727,08/01/19 01:00:00 PM,76.703,,,,,,
6728,08/01/19 01:15:00 PM,74.964,,,,,,
6729,08/01/19 01:30:00 PM,73.753,,,,,,
6730,08/01/19 01:45:00 PM,73.062,,,,,,
6731,08/01/19 02:00:00 PM,73.753,,,,,,
6732,08/01/19 02:15:00 PM,74.446,,,,,,
6733,08/01/19 02:30:00 PM,75.659,,,,,,
6734,08/01/19 02:45:00 PM,76.354,,,,,,
6735,08/01/19 03:00:00 PM,76.703,,,,,,
6736,08/01/19 03:15:00 PM,77.050,,,,,,
6737,08/01/19 03:30:00 PM,77.400,,,,,,
6738,08/01/19 03:45:00 PM,77.923,,,,,,
6739,08/01/19 04:00:00 PM,77.749,,,,,,
6740,08/01/19 04:15:00 PM,76.876,,,,,,
6741,08/01/19 04:30:00 PM,76.528,,,,,,
6742,08/01/19 04:45:00 PM,76.006,,,,,,
6743,08/01/19 05:00:00 PM,75.832,,,,,,
6744,08/01/19 05:15:00 PM,75.659,,,,,,
6745,08/01/19 05:30:00 PM,74.964,,,,,,
6746,08/01/19 05:45:00 PM,74.271,,,,,,
6747,08/01/19 06:00:00 PM,73.753,,,,,,
6748,08/01/19 06:15:00 PM,73.062,,,,,,
6749,08/01/19 06:30:00 PM,72.372,,,,,,
6750,08/01/19 06:45:00 PM,71.683,,,,,,
6751,08/01/19 07:00:00 PM,70.651,,,,,,
6752,08/01/19 07:15:00 PM,69.622,,,,,,
6753,08/01/19 07:30:00 PM,68.934,,,,,,
6754,08/01/19 07:45:00 PM,67.906,,,,,,
6755,08/01/19 08:00:00 PM,65.509,,,,,,
6756,08/01/19 08:15:00 PM,63.626,,,,,,
6757,08/01/19 08:30:00 PM,62.769,,,,,,
6758,08/01/19 08:45:00 PM,62.083,,,,,,
6759,08/01/19 09:00:00 PM,61.569,,,,,,
6760,08/01/19 09:15:00 PM,61.054,,,,,,
6761,08/01/19 09:30:00 PM,60.883,,,,,,
6762,08/01/19 09:45:00 PM,60.539,,,,,,
6763,08/01/19 10:00:00 PM,60.195,,,,,,
6764,08/01/19 10:15:00 PM,60.024,,,,,,
6765,08/01/19 10:30:00 PM,60.195,,,,,,
