"Plot Title: Waterlab"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20309220, SEN S/N: 20309220)","Event, units (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Attached (LGR S/N: 20309220)","Coupler Detached (LGR S/N: 20309220)","Host Connected (LGR S/N: 20309220)","End Of File (LGR S/N: 20309220)"
1055,07/05/19 02:00:00 PM,72.545,,,,,
1056,07/05/19 03:00:00 PM,70.480,,,,,
1057,07/05/19 04:00:00 PM,69.964,,,,,
1058,07/05/19 05:00:00 PM,65.338,,,,,
1059,07/05/19 06:00:00 PM,65.167,,,,,
1060,07/05/19 07:00:00 PM,63.111,,,,,
1061,07/05/19 08:00:00 PM,58.131,,,,,
1062,07/05/19 09:00:00 PM,53.798,,,,,
1063,07/05/19 10:00:00 PM,50.995,,,,,
1064,07/05/19 11:00:00 PM,51.172,,,,,
1065,07/06/19 12:00:00 AM,53.623,,,,,
1066,07/06/19 01:00:00 AM,54.669,,,,,
1067,07/06/19 02:00:00 AM,54.842,,,,,
1068,07/06/19 03:00:00 AM,54.842,,,,,
1069,07/06/19 04:00:00 AM,54.322,,,,,
1070,07/06/19 05:00:00 AM,53.449,,,,,
1071,07/06/19 06:00:00 AM,52.925,,,,,
1072,07/06/19 07:00:00 AM,53.798,,,,,
1073,07/06/19 08:00:00 AM,57.614,,,,,
1074,07/06/19 09:00:00 AM,61.227,,,,,
1075,07/06/19 10:00:00 AM,78.449,,,,,
1076,07/06/19 11:00:00 AM,80.735,,,,,
1077,07/06/19 12:00:00 PM,79.853,,,,,
1078,07/06/19 01:00:00 PM,78.449,,,,,
1079,07/06/19 02:00:00 PM,75.312,,,,,
1080,07/06/19 03:00:00 PM,70.995,,,,,
1081,07/06/19 04:00:00 PM,70.480,,,,,
1082,07/06/19 05:00:00 PM,67.906,,,,,
1083,07/06/19 06:00:00 PM,64.825,,,,,
1084,07/06/19 07:00:00 PM,64.139,,,,,
1085,07/06/19 08:00:00 PM,58.303,,,,,
1086,07/06/19 09:00:00 PM,55.189,,,,,
1087,07/06/19 10:00:00 PM,51.523,,,,,
1088,07/06/19 11:00:00 PM,49.582,,,,,
1089,07/07/19 12:00:00 AM,47.802,,,,,
1090,07/07/19 01:00:00 AM,46.548,,,,,
1091,07/07/19 02:00:00 AM,45.466,,,,,
1092,07/07/19 03:00:00 AM,44.379,,,,,
1093,07/07/19 04:00:00 AM,43.466,,,,,
1094,07/07/19 05:00:00 AM,43.466,,,,,
1095,07/07/19 06:00:00 AM,45.286,,,,,
1096,07/07/19 07:00:00 AM,48.339,,,,,
1097,07/07/19 08:00:00 AM,52.225,,,,,
1098,07/07/19 09:00:00 AM,61.912,,,,,
1099,07/07/19 10:00:00 AM,72.718,,,,,
1100,07/07/19 11:00:00 AM,78.624,,,,,
1101,07/07/19 12:00:00 PM,78.975,,,,,
1102,07/07/19 01:00:00 PM,78.624,,,,,
1103,07/07/19 02:00:00 PM,72.372,,,,,
1104,07/07/19 03:00:00 PM,71.168,,,,,
1105,07/07/19 04:00:00 PM,69.964,,,,,
1106,07/07/19 05:00:00 PM,66.366,,,,,
1107,07/07/19 06:00:00 PM,64.481,,,,,
1108,07/07/19 07:00:00 PM,62.769,,,,,
1109,07/07/19 08:00:00 PM,57.958,,,,,
1110,07/07/19 09:00:00 PM,55.189,,,,,
1111,07/07/19 10:00:00 PM,51.523,,,,,
1112,07/07/19 11:00:00 PM,49.228,,,,,
1113,07/08/19 12:00:00 AM,50.995,,,,,
1114,07/08/19 01:00:00 AM,52.750,,,,,
1115,07/08/19 02:00:00 AM,53.100,,,,,
1116,07/08/19 03:00:00 AM,53.973,,,,,
1117,07/08/19 04:00:00 AM,54.669,,,,,
1118,07/08/19 05:00:00 AM,56.057,,,,,
1119,07/08/19 06:00:00 AM,56.577,,,,,
1120,07/08/19 07:00:00 AM,57.614,,,,,
1121,07/08/19 08:00:00 AM,59.851,,,,,
1122,07/08/19 09:00:00 AM,62.769,,,,,
1123,07/08/19 10:00:00 AM,76.876,,,,,
1124,07/08/19 11:00:00 AM,74.098,,,,,
1125,07/08/19 12:00:00 PM,78.975,,,,,
1126,07/08/19 01:00:00 PM,78.098,,,,,
1127,07/08/19 02:00:00 PM,75.484,,,,,
1128,07/08/19 03:00:00 PM,74.271,,,,,
1129,07/08/19 04:00:00 PM,74.446,,,,,
1130,07/08/19 05:00:00 PM,69.278,,,,,
1131,07/08/19 06:00:00 PM,67.221,,,,,
1132,07/08/19 07:00:00 PM,63.626,,,,,
1133,07/08/19 08:00:00 PM,59.680,,,,,
1134,07/08/19 09:00:00 PM,56.577,,,,,
1135,07/08/19 10:00:00 PM,53.623,,,,,
1136,07/08/19 11:00:00 PM,51.874,,,,,
1137,07/09/19 12:00:00 AM,50.643,,,,,
1138,07/09/19 01:00:00 AM,49.050,,,,,
1139,07/09/19 02:00:00 AM,48.160,,,,,
1140,07/09/19 03:00:00 AM,47.446,,,,,
1141,07/09/19 04:00:00 AM,46.188,,,,,
1142,07/09/19 05:00:00 AM,45.104,,,,,
1143,07/09/19 06:00:00 AM,44.379,,,,,
1144,07/09/19 07:00:00 AM,45.648,,,,,
1145,07/09/19 08:00:00 AM,57.614,,,,,
1146,07/09/19 09:00:00 AM,75.659,,,,,
1147,07/09/19 10:00:00 AM,80.911,,,,,
1148,07/09/19 11:00:00 AM,82.508,,,,,
1149,07/09/19 12:00:00 PM,82.864,,,,,
1150,07/09/19 01:00:00 PM,82.330,,,,,
1151,07/09/19 02:00:00 PM,76.006,,,,,
1152,07/09/19 03:00:00 PM,72.028,,,,,
1153,07/09/19 04:00:00 PM,73.753,,,,,
1154,07/09/19 05:00:00 PM,69.964,,,,,
1155,07/09/19 06:00:00 PM,70.137,,,,,
1156,07/09/19 07:00:00 PM,67.392,,,,,
1157,07/09/19 08:00:00 PM,65.338,,,,,
1158,07/09/19 09:00:00 PM,61.398,,,,,
1159,07/09/19 10:00:00 PM,58.820,,,,,
1160,07/09/19 11:00:00 PM,56.057,,,,,
1161,07/10/19 12:00:00 AM,56.577,,,,,
1162,07/10/19 01:00:00 AM,55.017,,,,,
1163,07/10/19 02:00:00 AM,52.750,,,,,
1164,07/10/19 03:00:00 AM,51.523,,,,,
1165,07/10/19 04:00:00 AM,50.290,,,,,
1166,07/10/19 05:00:00 AM,51.346,,,,,
1167,07/10/19 06:00:00 AM,49.937,,,,,
1168,07/10/19 07:00:00 AM,50.819,,,,,
1169,07/10/19 08:00:00 AM,62.083,,,,,
1170,07/10/19 09:00:00 AM,80.029,,,,,
1171,07/10/19 10:00:00 AM,85.915,,,,,
1172,07/10/19 11:00:00 AM,86.641,,,,,
1173,07/10/19 12:00:00 PM,86.459,,,,,
1174,07/10/19 01:00:00 PM,84.115,,,,,
1175,07/10/19 02:00:00 PM,80.559,,,,,
1176,07/10/19 03:00:00 PM,78.449,,,,,
1177,07/10/19 04:00:00 PM,77.400,,,,,
1178,07/10/19 05:00:00 PM,73.234,,,,,
1179,07/10/19 06:00:00 PM,72.372,,,,,
1180,07/10/19 07:00:00 PM,71.683,,,,,
1181,07/10/19 08:00:00 PM,66.879,,,,,
1182,07/10/19 09:00:00 PM,62.598,,,,,
1183,07/10/19 10:00:00 PM,59.680,,,,,
1184,07/10/19 11:00:00 PM,56.577,,,,,
1185,07/11/19 12:00:00 AM,54.147,,,,,
1186,07/11/19 01:00:00 AM,52.576,,,,,
1187,07/11/19 02:00:00 AM,51.874,,,,,
1188,07/11/19 03:00:00 AM,51.523,,,,,
1189,07/11/19 04:00:00 AM,50.643,,,,,
1190,07/11/19 05:00:00 AM,50.290,,,,,
1191,07/11/19 06:00:00 AM,49.937,,,,,
1192,07/11/19 07:00:00 AM,50.290,,,,,
1193,07/11/19 08:00:00 AM,61.227,,,,,
1194,07/11/19 09:00:00 AM,80.559,,,,,
1195,07/11/19 10:00:00 AM,87.915,,,,,
1196,07/11/19 11:00:00 AM,90.867,,,,,
1197,07/11/19 12:00:00 PM,93.304,,,,,
1198,07/11/19 01:00:00 PM,88.099,,,,,
1199,07/11/19 02:00:00 PM,84.295,,,,,
1200,07/11/19 03:00:00 PM,83.579,,,,,
1201,07/11/19 04:00:00 PM,82.864,,,,,
1202,07/11/19 05:00:00 PM,78.449,,,,,
1203,07/11/19 06:00:00 PM,77.574,,,,,
1204,07/11/19 07:00:00 PM,75.659,,,,,
1205,07/11/19 08:00:00 PM,70.651,,,,,
1206,07/11/19 09:00:00 PM,66.879,,,,,
1207,07/11/19 10:00:00 PM,62.083,,,,,
1208,07/11/19 11:00:00 PM,58.303,,,,,
1209,07/12/19 12:00:00 AM,55.364,,,,,
1210,07/12/19 01:00:00 AM,53.449,,,,,
1211,07/12/19 02:00:00 AM,52.401,,,,,
1212,07/12/19 03:00:00 AM,51.874,,,,,
1213,07/12/19 04:00:00 AM,52.750,,,,,
1214,07/12/19 05:00:00 AM,50.995,,,,,
1215,07/12/19 06:00:00 AM,48.695,,,,,
1216,07/12/19 07:00:00 AM,48.871,,,,,
1217,07/12/19 08:00:00 AM,58.647,,,,,
1218,07/12/19 09:00:00 AM,76.181,,,,,
1219,07/12/19 10:00:00 AM,81.621,,,,,
1220,07/12/19 11:00:00 AM,84.115,,,,,
1221,07/12/19 12:00:00 PM,81.442,,,,,
1222,07/12/19 01:00:00 PM,83.399,,,,,
1223,07/12/19 02:00:00 PM,76.528,,,,,
1224,07/12/19 03:00:00 PM,74.619,,,,,
1225,07/12/19 04:00:00 PM,76.181,,,,,
1226,07/12/19 05:00:00 PM,73.580,,,,,
1227,07/12/19 06:00:00 PM,72.199,,,,,
1228,07/12/19 07:00:00 PM,67.221,,,,,
1229,07/12/19 08:00:00 PM,63.797,,,,,
1230,07/12/19 09:00:00 PM,58.647,,,,,
1231,07/12/19 10:00:00 PM,55.189,,,,,
1232,07/12/19 11:00:00 PM,52.225,,,,,
1233,07/13/19 12:00:00 AM,50.995,,,,,
1234,07/13/19 01:00:00 AM,49.759,,,,,
1235,07/13/19 02:00:00 AM,51.172,,,,,
1236,07/13/19 03:00:00 AM,51.874,,,,,
1237,07/13/19 04:00:00 AM,51.874,,,,,
1238,07/13/19 05:00:00 AM,51.346,,,,,
1239,07/13/19 06:00:00 AM,51.874,,,,,
1240,07/13/19 07:00:00 AM,52.576,,,,,
1241,07/13/19 08:00:00 AM,62.083,,,,,
1242,07/13/19 09:00:00 AM,79.502,,,,,
1243,07/13/19 10:00:00 AM,77.050,,,,,
1244,07/13/19 11:00:00 AM,80.206,,,,,
1245,07/13/19 12:00:00 PM,82.686,,,,,
1246,07/13/19 01:00:00 PM,82.508,,,,,
1247,07/13/19 02:00:00 PM,79.678,,,,,
1248,07/13/19 03:00:00 PM,75.139,,,,,
1249,07/13/19 04:00:00 PM,77.749,,,,,
1250,07/13/19 05:00:00 PM,71.856,,,,,
1251,07/13/19 06:00:00 PM,69.622,,,,,
1252,07/13/19 07:00:00 PM,70.480,,,,,
1253,07/13/19 08:00:00 PM,62.425,,,,,
1254,07/13/19 09:00:00 PM,57.785,,,,,
1255,07/13/19 10:00:00 PM,54.669,,,,,
1256,07/13/19 11:00:00 PM,53.274,,,,,
1257,07/14/19 12:00:00 AM,54.322,,,,,
1258,07/14/19 01:00:00 AM,54.495,,,,,
1259,07/14/19 02:00:00 AM,52.576,,,,,
1260,07/14/19 03:00:00 AM,50.290,,,,,
1261,07/14/19 04:00:00 AM,49.937,,,,,
1262,07/14/19 05:00:00 AM,47.982,,,,,
1263,07/14/19 06:00:00 AM,47.088,,,,,
1264,07/14/19 07:00:00 AM,49.228,,,,,
1265,07/14/19 08:00:00 AM,57.096,,,,,
1266,07/14/19 09:00:00 AM,75.312,,,,,
1267,07/14/19 10:00:00 AM,79.853,,,,,
1268,07/14/19 11:00:00 AM,79.326,,,,,
1269,07/14/19 12:00:00 PM,79.678,,,,,
1270,07/14/19 01:00:00 PM,78.624,,,,,
1271,07/14/19 02:00:00 PM,75.659,,,,,
1272,07/14/19 03:00:00 PM,75.312,,,,,
1273,07/14/19 04:00:00 PM,79.502,,,,,
1274,07/14/19 05:00:00 PM,76.876,,,,,
1275,07/14/19 06:00:00 PM,78.274,,,,,
1276,07/14/19 07:00:00 PM,79.502,,,,,
1277,07/14/19 08:00:00 PM,76.528,,,,,
1278,07/14/19 09:00:00 PM,65.851,,,,,
1279,07/14/19 10:00:00 PM,59.680,,,,,
1280,07/14/19 11:00:00 PM,57.268,,,,,
1281,07/15/19 12:00:00 AM,54.495,,,,,
1282,07/15/19 01:00:00 AM,53.274,,,,,
1283,07/15/19 02:00:00 AM,51.523,,,,,
1284,07/15/19 03:00:00 AM,50.819,,,,,
1285,07/15/19 04:00:00 AM,49.582,,,,,
1286,07/15/19 05:00:00 AM,49.228,,,,,
1287,07/15/19 06:00:00 AM,48.871,,,,,
1288,07/15/19 07:00:00 AM,49.582,,,,,
1289,07/15/19 08:00:00 AM,58.647,,,,,
1290,07/15/19 09:00:00 AM,76.703,,,,,
1291,07/15/19 10:00:00 AM,86.097,,,,,
1292,07/15/19 11:00:00 AM,95.783,,,,,
1293,07/15/19 12:00:00 PM,94.633,,,,,
1294,07/15/19 01:00:00 PM,93.682,,,,,
1295,07/15/19 02:00:00 PM,92.926,,,,,
1296,07/15/19 03:00:00 PM,87.733,,,,,
1297,07/15/19 04:00:00 PM,86.459,,,,,
1298,07/15/19 05:00:00 PM,79.853,,,,,
1299,07/15/19 06:00:00 PM,77.749,,,,,
1300,07/15/19 07:00:00 PM,73.926,,,,,
1301,07/15/19 08:00:00 PM,70.308,,,,,
1302,07/15/19 09:00:00 PM,68.077,,,,,
1303,07/15/19 10:00:00 PM,67.221,,,,,
1304,07/15/19 11:00:00 PM,66.366,,,,,
1305,07/16/19 12:00:00 AM,63.455,,,,,
1306,07/16/19 01:00:00 AM,59.337,,,,,
1307,07/16/19 02:00:00 AM,57.441,,,,,
1308,07/16/19 03:00:00 AM,55.884,,,,,
1309,07/16/19 04:00:00 AM,54.669,,,,,
1310,07/16/19 05:00:00 AM,55.537,,,,,
1311,07/16/19 06:00:00 AM,57.268,,,,,
1312,07/16/19 07:00:00 AM,58.476,,,,,
1313,07/16/19 08:00:00 AM,65.338,,,,,
1314,07/16/19 09:00:00 AM,80.382,,,,,
1315,07/16/19 10:00:00 AM,80.559,,,,,
1316,07/16/19 11:00:00 AM,80.029,,,,,
1317,07/16/19 12:00:00 PM,80.559,,,,,
1318,07/16/19 01:00:00 PM,79.151,,,,,
1319,07/16/19 02:00:00 PM,80.029,,,,,
1320,07/16/19 03:00:00 PM,83.221,,,,,
1321,07/16/19 04:00:00 PM,78.098,,,,,
1322,07/16/19 05:00:00 PM,75.312,,,,,
1323,07/16/19 06:00:00 PM,74.271,,,,,
1324,07/16/19 07:00:00 PM,68.248,,,,,
1325,07/16/19 08:00:00 PM,63.111,,,,,
1326,07/16/19 09:00:00 PM,60.024,,,,,
1327,07/16/19 10:00:00 PM,58.993,,,,,
1328,07/16/19 11:00:00 PM,58.303,,,,,
1329,07/17/19 12:00:00 AM,59.680,,,,,
1330,07/17/19 01:00:00 AM,59.337,,,,,
1331,07/17/19 02:00:00 AM,57.441,,,,,
1332,07/17/19 03:00:00 AM,57.785,,,,,
1333,07/17/19 04:00:00 AM,57.441,,,,,
1334,07/17/19 05:00:00 AM,57.958,,,,,
1335,07/17/19 06:00:00 AM,57.785,,,,,
1336,07/17/19 07:00:00 AM,57.785,,,,,
1337,07/17/19 08:00:00 AM,59.680,,,,,
1338,07/17/19 09:00:00 AM,62.254,,,,,
1339,07/17/19 10:00:00 AM,65.509,,,,,
1340,07/17/19 11:00:00 AM,69.107,,,,,
1341,07/17/19 12:00:00 PM,82.508,,,,,
1342,07/17/19 01:00:00 PM,81.266,,,,,
1343,07/17/19 02:00:00 PM,77.400,,,,,
1344,07/17/19 03:00:00 PM,73.926,,,,,
1345,07/17/19 04:00:00 PM,72.891,,,,,
1346,07/17/19 05:00:00 PM,68.934,,,,,
1347,07/17/19 06:00:00 PM,66.022,,,,,
1348,07/17/19 07:00:00 PM,63.626,,,,,
1349,07/17/19 08:00:00 PM,58.993,,,,,
1350,07/17/19 09:00:00 PM,57.614,,,,,
1351,07/17/19 10:00:00 PM,57.268,,,,,
1352,07/17/19 11:00:00 PM,56.577,,,,,
1353,07/18/19 12:00:00 AM,56.230,,,,,
1354,07/18/19 01:00:00 AM,56.057,,,,,
1355,07/18/19 02:00:00 AM,55.884,,,,,
1356,07/18/19 03:00:00 AM,55.364,,,,,
1357,07/18/19 04:00:00 AM,55.189,,,,,
1358,07/18/19 05:00:00 AM,54.495,,,,,
1359,07/18/19 06:00:00 AM,54.322,,,,,
1360,07/18/19 07:00:00 AM,54.495,,,,,
1361,07/18/19 08:00:00 AM,56.750,,,,,
1362,07/18/19 09:00:00 AM,63.111,,,,,
1363,07/18/19 10:00:00 AM,74.098,,,,,
1364,07/18/19 11:00:00 AM,81.266,,,,,
1365,07/18/19 12:00:00 PM,73.062,,,,,
1366,07/18/19 01:00:00 PM,79.853,,,,,
1367,07/18/19 02:00:00 PM,77.050,,,,,
1368,07/18/19 03:00:00 PM,74.271,,,,,
1369,07/18/19 04:00:00 PM,74.271,,,,,
1370,07/18/19 05:00:00 PM,69.793,,,,,
1371,07/18/19 06:00:00 PM,68.248,,,,,
1372,07/18/19 07:00:00 PM,63.626,,,,,
1373,07/18/19 08:00:00 PM,62.598,,,,,
1374,07/18/19 09:00:00 PM,61.054,,,,,
1375,07/18/19 10:00:00 PM,60.712,,,,,
1376,07/18/19 11:00:00 PM,60.368,,,,,
1377,07/19/19 12:00:00 AM,59.851,,,,,
1378,07/19/19 01:00:00 AM,59.508,,,,,
1379,07/19/19 02:00:00 AM,59.164,,,,,
1380,07/19/19 03:00:00 AM,58.647,,,,,
1381,07/19/19 04:00:00 AM,58.131,,,,,
1382,07/19/19 05:00:00 AM,57.614,,,,,
1383,07/19/19 06:00:00 AM,57.096,,,,,
1384,07/19/19 07:00:00 AM,57.614,,,,,
1385,07/19/19 08:00:00 AM,60.195,,,,,
1386,07/19/19 09:00:00 AM,62.425,,,,,
1387,07/19/19 10:00:00 AM,63.455,,,,,
1388,07/19/19 11:00:00 AM,65.851,,,,,
1389,07/19/19 12:00:00 PM,69.449,,,,,
1390,07/19/19 01:00:00 PM,68.934,,,,,
1391,07/19/19 02:00:00 PM,68.592,,,,,
1392,07/19/19 03:00:00 PM,70.308,,,,,
1393,07/19/19 04:00:00 PM,71.512,,,,,
1394,07/19/19 05:00:00 PM,68.763,,,,,
1395,07/19/19 06:00:00 PM,66.366,,,,,
1396,07/19/19 07:00:00 PM,63.111,,,,,
1397,07/19/19 08:00:00 PM,61.227,,,,,
1398,07/19/19 09:00:00 PM,60.539,,,,,
1399,07/19/19 10:00:00 PM,60.368,,,,,
1400,07/19/19 11:00:00 PM,60.195,,,,,
1401,07/20/19 12:00:00 AM,60.195,,,,,
1402,07/20/19 01:00:00 AM,60.024,,,,,
1403,07/20/19 02:00:00 AM,59.851,,,,,
1404,07/20/19 03:00:00 AM,59.508,,,,,
1405,07/20/19 04:00:00 AM,59.508,,,,,
1406,07/20/19 05:00:00 AM,59.164,,,,,
1407,07/20/19 06:00:00 AM,59.164,,,,,
1408,07/20/19 07:00:00 AM,59.508,,,,,
1409,07/20/19 08:00:00 AM,61.227,,,,,
1410,07/20/19 09:00:00 AM,63.111,,,,,
1411,07/20/19 10:00:00 AM,64.996,,,,,
1412,07/20/19 11:00:00 AM,69.793,,,,,
1413,07/20/19 12:00:00 PM,83.757,,,,,
1414,07/20/19 01:00:00 PM,81.442,,,,,
1415,07/20/19 02:00:00 PM,76.703,,,,,
1416,07/20/19 03:00:00 PM,75.312,,,,,
1417,07/20/19 04:00:00 PM,72.372,,,,,
1418,07/20/19 05:00:00 PM,70.824,,,,,
1419,07/20/19 06:00:00 PM,67.735,,,,,
1420,07/20/19 07:00:00 PM,65.509,,,,,
1421,07/20/19 08:00:00 PM,61.569,,,,,
1422,07/20/19 09:00:00 PM,60.024,,,,,
1423,07/20/19 10:00:00 PM,59.337,,,,,
1424,07/20/19 11:00:00 PM,58.993,,,,,
1425,07/21/19 12:00:00 AM,57.958,,,,,
1426,07/21/19 01:00:00 AM,57.441,,,,,
1427,07/21/19 02:00:00 AM,56.923,,,,,
1428,07/21/19 03:00:00 AM,56.230,,,,,
1429,07/21/19 04:00:00 AM,55.711,,,,,
1430,07/21/19 05:00:00 AM,54.495,,,,,
1431,07/21/19 06:00:00 AM,54.669,,,,,
1432,07/21/19 07:00:00 AM,55.364,,,,,
1433,07/21/19 08:00:00 AM,57.441,,,,,
1434,07/21/19 09:00:00 AM,59.851,,,,,
1435,07/21/19 10:00:00 AM,64.310,,,,,
1436,07/21/19 11:00:00 AM,66.537,,,,,
1437,07/21/19 12:00:00 PM,68.421,,,,,
1438,07/21/19 01:00:00 PM,79.326,,,,,
1439,07/21/19 02:00:00 PM,71.856,,,,,
1440,07/21/19 03:00:00 PM,75.139,,,,,
1441,07/21/19 04:00:00 PM,74.619,,,,,
1442,07/21/19 05:00:00 PM,68.934,,,,,
1443,07/21/19 06:00:00 PM,64.652,,,,,
1444,07/21/19 07:00:00 PM,62.598,,,,,
1445,07/21/19 08:00:00 PM,58.303,,,,,
1446,07/21/19 09:00:00 PM,57.268,,,,,
1447,07/21/19 10:00:00 PM,57.268,,,,,
1448,07/21/19 11:00:00 PM,57.096,,,,,
1449,07/22/19 12:00:00 AM,56.577,,,,,
1450,07/22/19 01:00:00 AM,56.577,,,,,
1451,07/22/19 02:00:00 AM,55.884,,,,,
1452,07/22/19 03:00:00 AM,55.364,,,,,
1453,07/22/19 04:00:00 AM,55.017,,,,,
1454,07/22/19 05:00:00 AM,54.495,,,,,
1455,07/22/19 06:00:00 AM,54.147,,,,,
1456,07/22/19 07:00:00 AM,54.669,,,,,
1457,07/22/19 08:00:00 AM,58.647,,,,,
1458,07/22/19 09:00:00 AM,62.940,,,,,
1459,07/22/19 10:00:00 AM,65.509,,,,,
1460,07/22/19 11:00:00 AM,74.964,,,,,
1461,07/22/19 12:00:00 PM,82.864,,,,,
1462,07/22/19 01:00:00 PM,83.935,,,,,
1463,07/22/19 02:00:00 PM,81.090,,,,,
1464,07/22/19 03:00:00 PM,75.832,,,,,
1465,07/22/19 04:00:00 PM,76.354,,,,,
1466,07/22/19 05:00:00 PM,68.421,,,,,
1467,07/22/19 06:00:00 PM,63.626,,,,,
1468,07/22/19 07:00:00 PM,61.054,,,,,
1469,07/22/19 08:00:00 PM,57.096,,,,,
1470,07/22/19 09:00:00 PM,54.669,,,,,
1471,07/22/19 10:00:00 PM,55.364,,,,,
1472,07/22/19 11:00:00 PM,55.364,,,,,
1473,07/23/19 12:00:00 AM,54.322,,,,,
1474,07/23/19 01:00:00 AM,53.623,,,,,
1475,07/23/19 02:00:00 AM,53.449,,,,,
1476,07/23/19 03:00:00 AM,51.523,,,,,
1477,07/23/19 04:00:00 AM,50.113,,,,,
1478,07/23/19 05:00:00 AM,48.695,,,,,
1479,07/23/19 06:00:00 AM,47.624,,,,,
1480,07/23/19 07:00:00 AM,48.160,,,,,
1481,07/23/19 08:00:00 AM,52.225,,,,,
1482,07/23/19 09:00:00 AM,62.940,,,,,
1483,07/23/19 10:00:00 AM,83.221,,,,,
1484,07/23/19 11:00:00 AM,84.474,,,,,
1485,07/23/19 12:00:00 PM,79.326,,,,,
1486,07/23/19 01:00:00 PM,81.442,,,,,
1487,07/23/19 02:00:00 PM,76.703,,,,,
1488,07/23/19 03:00:00 PM,75.659,,,,,
1489,07/23/19 04:00:00 PM,72.199,,,,,
1490,07/23/19 05:00:00 PM,70.480,,,,,
1491,07/23/19 06:00:00 PM,72.545,,,,,
1492,07/23/19 07:00:00 PM,70.137,,,,,
1493,07/23/19 08:00:00 PM,63.111,,,,,
1494,07/23/19 09:00:00 PM,58.476,,,,,
1495,07/23/19 10:00:00 PM,55.537,,,,,
1496,07/23/19 11:00:00 PM,53.100,,,,,
1497,07/24/19 12:00:00 AM,51.346,,,,,
1498,07/24/19 01:00:00 AM,49.759,,,,,
1499,07/24/19 02:00:00 AM,48.339,,,,,
1500,07/24/19 03:00:00 AM,46.728,,,,,
1501,07/24/19 04:00:00 AM,45.648,,,,,
1502,07/24/19 05:00:00 AM,44.922,,,,,
1503,07/24/19 06:00:00 AM,44.379,,,,,
1504,07/24/19 07:00:00 AM,45.104,,,,,
1505,07/24/19 08:00:00 AM,50.290,,,,,
1506,07/24/19 09:00:00 AM,73.407,,,,,
1507,07/24/19 10:00:00 AM,84.474,,,,,
1508,07/24/19 11:00:00 AM,90.867,,,,,
1509,07/24/19 12:00:00 PM,95.207,,,,,
1510,07/24/19 01:00:00 PM,97.525,,,,,
1511,07/24/19 02:00:00 PM,90.309,,,,,
1512,07/24/19 03:00:00 PM,87.733,,,,,
1513,07/24/19 04:00:00 PM,87.915,,,,,
1514,07/24/19 05:00:00 PM,80.206,,,,,
1515,07/24/19 06:00:00 PM,76.006,,,,,
1516,07/24/19 07:00:00 PM,72.199,,,,,
1517,07/24/19 08:00:00 PM,65.509,,,,,
1518,07/24/19 09:00:00 PM,60.368,,,,,
1519,07/24/19 10:00:00 PM,58.131,,,,,
1520,07/24/19 11:00:00 PM,56.577,,,,,
1521,07/25/19 12:00:00 AM,54.147,,,,,
1522,07/25/19 01:00:00 AM,53.100,,,,,
1523,07/25/19 02:00:00 AM,52.225,,,,,
1524,07/25/19 03:00:00 AM,51.346,,,,,
1525,07/25/19 04:00:00 AM,50.466,,,,,
1526,07/25/19 05:00:00 AM,49.759,,,,,
1527,07/25/19 06:00:00 AM,49.582,,,,,
1528,07/25/19 07:00:00 AM,49.937,,,,,
1529,07/25/19 08:00:00 AM,55.537,,,,,
1530,07/25/19 09:00:00 AM,74.446,,,,,
1531,07/25/19 10:00:00 AM,78.800,,,,,
1532,07/25/19 11:00:00 AM,84.115,,,,,
1533,07/25/19 12:00:00 PM,83.579,,,,,
1534,07/25/19 01:00:00 PM,82.508,,,,,
1535,07/25/19 02:00:00 PM,78.449,,,,,
1536,07/25/19 03:00:00 PM,72.028,,,,,
1537,07/25/19 04:00:00 PM,74.619,,,,,
1538,07/25/19 05:00:00 PM,65.680,,,,,
1539,07/25/19 06:00:00 PM,62.769,,,,,
1540,07/25/19 07:00:00 PM,60.539,,,,,
1541,07/25/19 08:00:00 PM,58.820,,,,,
1542,07/25/19 09:00:00 PM,57.614,,,,,
1543,07/25/19 10:00:00 PM,57.441,,,,,
1544,07/25/19 11:00:00 PM,56.750,,,,,
1545,07/26/19 12:00:00 AM,56.404,,,,,
1546,07/26/19 01:00:00 AM,56.057,,,,,
1547,07/26/19 02:00:00 AM,55.711,,,,,
1548,07/26/19 03:00:00 AM,55.884,,,,,
1549,07/26/19 04:00:00 AM,55.884,,,,,
1550,07/26/19 05:00:00 AM,55.189,,,,,
1551,07/26/19 06:00:00 AM,54.842,,,,,
1552,07/26/19 07:00:00 AM,55.017,,,,,
1553,07/26/19 08:00:00 AM,58.993,,,,,
1554,07/26/19 09:00:00 AM,62.425,,,,,
1555,07/26/19 10:00:00 AM,65.509,,,,,
1556,07/26/19 11:00:00 AM,72.199,,,,,
1557,07/26/19 12:00:00 PM,81.621,,,,,
1558,07/26/19 01:00:00 PM,82.330,,,,,
1559,07/26/19 02:00:00 PM,78.449,,,,,
1560,07/26/19 03:00:00 PM,74.271,,,,,
1561,07/26/19 04:00:00 PM,73.234,,,,,
1562,07/26/19 05:00:00 PM,66.879,,,,,
1563,07/26/19 06:00:00 PM,65.680,,,,,
1564,07/26/19 07:00:00 PM,64.139,,,,,
1565,07/26/19 08:00:00 PM,61.227,,,,,
1566,07/26/19 09:00:00 PM,59.164,,,,,
